"Img","MeasDate","MeasTime","Experiment","Tube","Location","Date","Time","Session","DataGatherer","ImgType","PxSizeH","PxSizeV","Fungae","Undefined","Undefined.1","Undefined.2","TotLength.mm","TotProjArea.mm2","TotSurfArea.mm2","TotAvgDiam.10ths.mm","TotVolume.mm3","TotNumberOfTips","AliveLength.mm","AliveProjArea.mm2","AliveSurfArea.mm2","AliveAvgDiam.10ths.mm","AliveVolume.mm3","AliveNumberOfTips","DeadLength.mm","DeadProjArea.mm2","DeadSurfArea.mm2","DeadAvgDiam.10ths.mm","DeadVolume.mm3","DeadNumberOfTips","GoneLength.mm","GoneProjArea.mm2","GoneSurfArea.mm2","GoneAvgDiam.10ths.mm","GoneVolume.mm3","GoneNumberOfTips","NumberOfClasses","L0to0.5","L0.5to1","L1to1.5","L1.5to2","L2to2.5","L2.5to3","L3to3.5","L3.5to4","L4to4.5","Lgreaterthan4.5","SA0to0.5","SA0.5to1","SA1to1.5","SA1.5to2","SA2to2.5","SA2.5to3","SA3to3.5","SA3.5to4","SA4to4.5","SAgreaterthan4.5","PA0to0.5","PA0.5to1","PA1to1.5","PA1.5to2","PA2to2.5","PA2.5to3","PA3to3.5","PA3.5to4","PA4to4.5","PAgreaterthan4.5","V0to0.5","V0.5to1","V1to1.5","V1.5to2","V2to2.5","V2.5to3","V3to3.5","V3.5to4","V4to4.5","Vgreaterthan4.5","T0to0.5","T0.5to1","T1to1.5","T1.5to2","T2to2.5","T2.5to3","T3to3.5","T3.5to4","T4to4.5","Tgreaterthan4.5","X","ImageNotes","X.1","MeasDateTime","DateTime","Month","Block","Species","Depth","rootvol.mm3.mm2","Date.c","Depth.c"
"EF2010_T094_L050_2010.05.28_121213_001_AP.jpg",2010-06-08,"16:25:45","EF2010","94",50,2010-05-28,"121213",1,"AP","Clr",0.024064,0.025157,"-","-","-","-",33.3951,0.8219,2.582,0.2461,0.016,2,33.3951,0.8219,2.582,0.2461,0.016,2,0,0,0,0,0,0,0,0,0,0,0,0,10,33.3951,0,0,0,0,0,0,0,0,0,2.582,0,0,0,0,0,0,0,0,0,0.8219,0,0,0,0,0,0,0,0,0,0.0159,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,NA,"",NA,2010-06-08 16:25:45,2010-05-28 12:12:13,"May","4","Prairie",58,6.87308622040073e-05,-71.3280270139894,-1.95320791123975
"EF2010_T094_L050_2010.07.22_161940_003_AP.jpg",2011-04-18,"13:13:45","EF2010","94",50,2010-07-22,"161940",3,"AP","Clr",0.024781,0.025918,"-","-","-","-",22.4312,1.2054,3.787,0.5374,0.125,4,22.4312,1.2054,3.787,0.5374,0.125,4,0,0,0,0,0,0,0,0,0,0,0,0,10,18.8424,0,0,0,3.5888,0,0,0,0,0,1.5006,0,0,0,2.2864,0,0,0,0,0,0.4776,0,0,0,0.7278,0,0,0,0,0,0.0095,0,0,0,0.1159,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,NA,"",NA,2011-04-18 13:13:45,2010-07-22 16:19:40,"July","4","Prairie",58,0.000506113798385778,-16.3280270139894,-1.95320791123975
"EF2010_T094_L050_2010.08.17_113801_004_AP.jpg",2011-05-02,"11:43:52","EF2010","94",50,2010-08-17,"113801",4,"AP","Clr",0.021429,0.022272,"-","-","-","-",28.8773,6.1766,19.4045,2.1389,1.116,2,28.8773,6.1766,19.4045,2.1389,1.116,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1.3482,17.4976,1.3964,1.3964,7.2388,0,0,0,0,0,0.5742,9.6818,0.987,1.2064,6.9551,0,0,0,0,0,0.1828,3.0818,0.3142,0.384,2.2139,0,0,0,0,0,0.0195,0.4279,0.0555,0.0829,0.5318,0,0,0,0,0,0,2,0,0,0,0,0,0,NA,"",NA,2011-05-02 11:43:52,2010-08-17 11:38:01,"August","4","Prairie",58,0.0060808116259933,9.67197298601059,-1.95320791123975
"EF2010_T094_L050_2010.10.14_110852_005_WAM.jpg",2011-06-15,"15:26:23","EF2010","94",50,2010-10-14,"110852",5,"WAM","Clr",0.021216,0.022312,"-","-","-","-",33.2377,0.7234,2.2726,0.2176,0.012,4,33.2377,0.7234,2.2726,0.2176,0.012,4,0,0,0,0,0,0,0,0,0,0,0,0,10,33.2377,0,0,0,0,0,0,0,0,0,2.2726,0,0,0,0,0,0,0,0,0,0.7234,0,0,0,0,0,0,0,0,0,0.0124,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-06-15 15:26:23,2010-10-14 11:08:52,"October","4","Prairie",58,6.59231143372817e-05,67.6719729860106,-1.95320791123975
"EF2010_T094_L055_2010.05.28_121216_001_AP.jpg",2010-06-08,"16:25:45","EF2010","94",55,2010-05-28,"121216",1,"AP","Clr",0.024064,0.025157,"-","-","-","-",5.0146,0.1234,0.3877,0.2461,0.002,1,5.0146,0.1234,0.3877,0.2461,0.002,1,0,0,0,0,0,0,0,0,0,0,0,0,10,5.0146,0,0,0,0,0,0,0,0,0,0.3877,0,0,0,0,0,0,0,0,0,0.1234,0,0,0,0,0,0,0,0,0,0.0024,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,"",NA,2010-06-08 16:25:45,2010-05-28 12:12:16,"May","4","Prairie",64,8.59135777550091e-06,-71.3280270139894,4.04679208876025
"EF2010_T094_L055_2010.07.22_161943_003_AP.jpg",2011-04-18,"13:13:45","EF2010","94",55,2010-07-22,"161943",3,"AP","Clr",0.024781,0.025918,"-","-","-","-",21.3343,2.5168,7.9067,1.1797,0.336,4,21.3343,2.5168,7.9067,1.1797,0.336,4,0,0,0,0,0,0,0,0,0,0,0,0,10,8.5232,1.3076,1.3076,1.3076,8.8884,0,0,0,0,0,0.7037,0.3081,0.5135,0.7189,5.6625,0,0,0,0,0,0.224,0.0981,0.1634,0.2288,1.8024,0,0,0,0,0,0.0047,0.0058,0.016,0.0315,0.2871,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,NA,"",NA,2011-04-18 13:13:45,2010-07-22 16:19:43,"July","4","Prairie",64,0.00136043389006097,-16.3280270139894,4.04679208876025
"EF2010_T094_L055_2010.08.17_113805_004_AP.jpg",2011-05-02,"11:43:52","EF2010","94",55,2010-08-17,"113805",4,"AP","Clr",0.021429,0.022272,"-","-","-","-",7.8509,1.2815,4.0261,1.6323,0.166,2,7.8509,1.2815,4.0261,1.6323,0.166,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,7.8509,0,0,0,0,0,0,0,0,0,4.0261,0,0,0,0,0,0,0,0,0,1.2815,0,0,0,0,0,0,0,0,0,0.1657,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,NA,"",NA,2011-05-02 11:43:52,2010-08-17 11:38:05,"August","4","Prairie",64,0.000904493485586817,9.67197298601059,4.04679208876025
"EF2010_T094_L055_2010.10.14_110854_005_WAM.jpg",2011-06-15,"15:26:23","EF2010","94",55,2010-10-14,"110854",5,"WAM","Clr",0.021216,0.022312,"-","-","-","-",13.0775,0.2846,0.8942,0.2176,0.005,3,13.0775,0.2846,0.8942,0.2176,0.005,3,0,0,0,0,0,0,0,0,0,0,0,0,10,13.0775,0,0,0,0,0,0,0,0,0,0.8942,0,0,0,0,0,0,0,0,0,0.2846,0,0,0,0,0,0,0,0,0,0.0049,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-06-15 15:26:23,2010-10-14 11:08:54,"October","4","Prairie",64,2.74679643072007e-05,67.6719729860106,4.04679208876025
"EF2010_T094_L060_2010.05.28_121219_001_AP.jpg",2010-06-08,"16:25:45","EF2010","94",60,2010-05-28,"121219",1,"AP","Clr",0.024064,0.025157,"-","-","-","-",44.2051,1.9933,6.2621,0.4509,0.196,4,39.6066,0.9747,3.0623,0.2461,0.019,3,4.5985,1.0186,3.1999,2.215,0.177,1,0,0,0,0,0,0,10,39.6066,0,0,0,4.5985,0,0,0,0,0,3.0623,0,0,0,3.1999,0,0,0,0,0,0.9747,0,0,0,1.0186,0,0,0,0,0,0.0188,0,0,0,0.1772,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,NA,"",NA,2010-06-08 16:25:45,2010-05-28 12:12:19,"May","4","Prairie",70,0.000841953061999089,-71.3280270139894,10.0467920887602
"EF2010_T094_L060_2010.07.22_161946_003_AP.jpg",2011-04-18,"13:13:45","EF2010","94",60,2010-07-22,"161946",3,"AP","Clr",0.024781,0.025918,"-","-","-","-",36.3468,0.9214,2.8946,0.2535,0.018,3,36.3468,0.9214,2.8946,0.2535,0.018,3,0,0,0,0,0,0,0,0,0,0,0,0,10,36.3468,0,0,0,0,0,0,0,0,0,2.8946,0,0,0,0,0,0,0,0,0,0.9214,0,0,0,0,0,0,0,0,0,0.0183,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-04-18 13:13:45,2010-07-22 16:19:46,"July","4","Prairie",70,7.2880386967552e-05,-16.3280270139894,10.0467920887602
"EF2010_T094_L060_2010.08.17_113808_004_AP.jpg",2011-05-02,"11:43:52","EF2010","94",60,2010-08-17,"113808",4,"AP","Clr",0.021429,0.022272,"-","-","-","-",38.8674,7.47,23.4676,1.9219,1.153,4,38.8674,7.47,23.4676,1.9219,1.153,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,30.0464,8.8211,0,0,0,0,0,0,0,0,16.9045,6.563,0,0,0,0,0,0,0,0,5.3809,2.0891,0,0,0,0,0,0,0,0,0.764,0.389,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,NA,"",NA,2011-05-02 11:43:52,2010-08-17 11:38:08,"August","4","Prairie",70,0.00628241559567229,9.67197298601059,10.0467920887602
"EF2010_T094_L060_2010.10.14_110857_005_WAM.jpg",2011-06-15,"15:26:23","EF2010","94",60,2010-10-14,"110857",5,"WAM","Clr",0.021216,0.022312,"-","-","-","-",42.1732,0.9179,2.8836,0.2176,0.016,7,42.1732,0.9179,2.8836,0.2176,0.016,7,0,0,0,0,0,0,0,0,0,0,0,0,10,42.1732,0,0,0,0,0,0,0,0,0,2.8836,0,0,0,0,0,0,0,0,0,0.9179,0,0,0,0,0,0,0,0,0,0.0157,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-06-15 15:26:23,2010-10-14 11:08:57,"October","4","Prairie",70,8.78974857830422e-05,67.6719729860106,10.0467920887602
"EF2010_T094_L065_2010.07.22_161949_003_AP.jpg",2011-04-18,"13:13:45","EF2010","94",65,2010-07-22,"161949",3,"AP","Clr",0.024781,0.025918,"-","-","-","-",57.3724,8.4369,26.5052,1.4705,1.26,8,57.3724,8.4369,26.5052,1.4705,1.26,8,0,0,0,0,0,0,0,0,0,0,0,0,10,16.2897,2.2157,2.2157,2.2157,34.4355,0,0,0,0,0,1.3396,0.5221,0.8701,1.2181,22.5553,0,0,0,0,0,0.4264,0.1662,0.277,0.3877,7.1796,0,0,0,0,0,0.0089,0.0098,0.0272,0.0533,1.1786,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,NA,"",NA,2011-04-18 13:13:45,2010-07-22 16:19:49,"July","4","Prairie",76,0.00510162708772864,-16.3280270139894,16.0467920887602
"EF2010_T094_L065_2010.08.17_113811_004_AP.jpg",2011-05-02,"11:43:52","EF2010","94",65,2010-08-17,"113811",4,"AP","Clr",0.021429,0.022272,"-","-","-","-",62.7056,14.3557,45.0997,2.2894,2.97,11,62.7056,14.3557,45.0997,2.2894,2.97,11,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,36.0911,15.1435,0,0,2.6233,8.8478,0,0,0,0,19.6156,10.735,0,0,3.249,11.5001,0,0,0,0,6.2438,3.417,0,0,1.0342,3.6606,0,0,0,0,0.8539,0.6068,0,0,0.3202,1.1895,0,0,0,0,7,3,0,0,0,1,0,NA,"",NA,2011-05-02 11:43:52,2010-08-17 11:38:11,"August","4","Prairie",76,0.0161828051336919,9.67197298601059,16.0467920887602
"EF2010_T094_L065_2010.10.14_110900_005_WAM.jpg",2011-06-15,"15:26:23","EF2010","94",65,2010-10-14,"110900",5,"WAM","Clr",0.021216,0.022312,"-","-","-","-",68.1998,8.0311,25.2303,1.1776,1.603,13,68.1998,8.0311,25.2303,1.1776,1.603,13,0,0,0,0,0,0,0,0,0,0,0,0,10,38.8686,2.4527,2.4527,12.2604,0.6094,0.6094,0.6094,10.3372,0,0,2.7191,0.5779,0.9632,7.3829,0.4307,0.5264,0.6222,12.008,0,0,0.8655,0.184,0.3066,2.35,0.1371,0.1676,0.198,3.8223,0,0,0.0153,0.0108,0.0301,0.3545,0.0242,0.0362,0.0506,1.11,0,0,12,0,0,1,0,0,0,0,0,0,NA,"",NA,2011-06-15 15:26:23,2010-10-14 11:09:00,"October","4","Prairie",76,0.00880622935688854,67.6719729860106,16.0467920887602
"EF2010_T094_L070_2010.05.28_121225_001_AP.jpg",2010-06-08,"16:25:45","EF2010","94",70,2010-05-28,"121225",1,"AP","Clr",0.024064,0.025157,"-","-","-","-",27.5344,0.6776,2.1289,0.2461,0.013,5,27.5344,0.6776,2.1289,0.2461,0.013,5,0,0,0,0,0,0,0,0,0,0,0,0,10,27.5344,0,0,0,0,0,0,0,0,0,2.1289,0,0,0,0,0,0,0,0,0,0.6776,0,0,0,0,0,0,0,0,0,0.0131,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,NA,"",NA,2010-06-08 16:25:45,2010-05-28 12:12:25,"May","4","Prairie",82,5.58438255407559e-05,-71.3280270139894,22.0467920887602
"EF2010_T094_L070_2010.07.22_161952_003_AP.jpg",2011-04-18,"13:13:45","EF2010","94",70,2010-07-22,"161952",3,"AP","Clr",0.024781,0.025918,"-","-","-","-",41.0719,4.3211,13.5751,1.0521,0.907,7,41.0719,4.3211,13.5751,1.0521,0.907,7,0,0,0,0,0,0,0,0,0,0,0,0,10,28.9648,0.4203,0.4203,0.4203,4.5156,0.6999,0.6999,0.6999,4.231,0,2.3147,0.099,0.165,0.231,3.2309,0.6047,0.7146,0.8245,5.3905,0,0.7368,0.0315,0.0525,0.0735,1.0284,0.1925,0.2275,0.2625,1.7159,0,0.0147,0.0019,0.0052,0.0101,0.184,0.0416,0.0581,0.0773,0.5465,0,5,0,0,0,2,0,0,0,0,0,NA,"",NA,2011-04-18 13:13:45,2010-07-22 16:19:52,"July","4","Prairie",82,0.0036723617210872,-16.3280270139894,22.0467920887602
"EF2010_T094_L070_2010.08.17_113814_004_AP.jpg",2011-05-02,"11:43:52","EF2010","94",70,2010-08-17,"113814",4,"AP","Clr",0.021429,0.022272,"-","-","-","-",24.7537,5.4441,17.1033,2.1993,0.953,5,24.7537,5.4441,17.1033,2.1993,0.953,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,4.0943,17.9218,2.7376,0,0,0,0,0,0,0,2.2682,12.5215,2.3136,0,0,0,0,0,0,0,0.722,3.9857,0.7365,0,0,0,0,0,0,0,0.1,0.697,0.1558,0,0,0,0,0,0,0,1,3,1,0,0,0,0,NA,"",NA,2011-05-02 11:43:52,2010-08-17 11:38:14,"August","4","Prairie",82,0.00519266440821829,9.67197298601059,22.0467920887602
"EF2010_T094_L070_2010.10.14_110903_005_WAM.jpg",2011-06-15,"15:26:23","EF2010","94",70,2010-10-14,"110903",5,"WAM","Clr",0.021216,0.022312,"-","-","-","-",75.9234,3.8698,12.1574,0.5097,0.397,13,75.9234,3.8698,12.1574,0.5097,0.397,13,0,0,0,0,0,0,0,0,0,0,0,0,10,62.6259,0.478,0.478,12.3415,0,0,0,0,0,0,4.294,0.1126,0.1877,7.563,0,0,0,0,0,0,1.3668,0.0358,0.0597,2.4074,0,0,0,0,0,0,0.0235,0.0021,0.0059,0.369,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,NA,"",NA,2011-06-15 15:26:23,2010-10-14 11:09:03,"October","4","Prairie",82,0.00218095636599174,67.6719729860106,22.0467920887602
"EF2010_T094_L075_2010.05.28_121228_001_AP.jpg",2010-06-08,"16:25:45","EF2010","94",75,2010-05-28,"121228",1,"AP","Clr",0.024064,0.025157,"-","-","-","-",1.1323,0.2229,0.7004,1.9689,0.034,1,1.1323,0.2229,0.7004,1.9689,0.034,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1.1323,0,0,0,0,0,0,0,0,0,0.7004,0,0,0,0,0,0,0,0,0,0.2229,0,0,0,0,0,0,0,0,0,0.0345,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,"",NA,2010-06-08 16:25:45,2010-05-28 12:12:28,"May","4","Prairie",88,0.000146053082183515,-71.3280270139894,28.0467920887602
"EF2010_T094_L075_2010.07.22_161955_003_AP.jpg",2011-04-18,"13:13:45","EF2010","94",75,2010-07-22,"161955",3,"AP","Clr",0.024781,0.025918,"-","-","-","-",12.4566,2.0764,6.5232,1.6669,0.316,2,12.4566,2.0764,6.5232,1.6669,0.316,2,0,0,0,0,0,0,0,0,0,0,0,0,10,2.2034,0.2585,0.2585,0.2585,9.4778,0,0,0,0,0,0.1804,0.0609,0.1015,0.1421,6.0383,0,0,0,0,0,0.0574,0.0194,0.0323,0.0452,1.922,0,0,0,0,0,0.0012,0.0011,0.0032,0.0062,0.3061,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,NA,"",NA,2011-04-18 13:13:45,2010-07-22 16:19:55,"July","4","Prairie",88,0.00127945568231925,-16.3280270139894,28.0467920887602
"EF2010_T094_L075_2010.08.17_113817_004_AP.jpg",2011-05-02,"11:43:52","EF2010","94",75,2010-08-17,"113817",4,"AP","Clr",0.021429,0.022272,"-","-","-","-",20.8938,5.1199,16.0847,2.4505,0.99,2,20.8938,5.1199,16.0847,2.4505,0.99,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,12.7541,8.1398,0,0,0,0,0,0,0,0,9.3477,6.7371,0,0,0,0,0,0,0,0,2.9755,2.1445,0,0,0,0,0,0,0,0,0.5461,0.444,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,"",NA,2011-05-02 11:43:52,2010-08-17 11:38:17,"August","4","Prairie",88,0.00539426837789728,9.67197298601059,28.0467920887602
"EF2010_T094_L075_2010.10.14_110905_005_WAM.jpg",2011-06-15,"15:26:23","EF2010","94",75,2010-10-14,"110905",5,"WAM","Clr",0.021216,0.022312,"-","-","-","-",25.1351,0.547,1.7186,0.2176,0.009,3,25.1351,0.547,1.7186,0.2176,0.009,3,0,0,0,0,0,0,0,0,0,0,0,0,10,25.1351,0,0,0,0,0,0,0,0,0,1.7186,0,0,0,0,0,0,0,0,0,0.547,0,0,0,0,0,0,0,0,0,0.0094,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-06-15 15:26:23,2010-10-14 11:09:05,"October","4","Prairie",88,4.94423357529612e-05,67.6719729860106,28.0467920887602
"EF2010_T094_L080_2010.05.28_121232_001_AP.jpg",2010-06-08,"16:25:45","EF2010","94",80,2010-05-28,"121232",1,"AP","Clr",0.024064,0.025157,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,2010-06-08 16:25:45,2010-05-28 12:12:32,"May","4","Prairie",94,0,-71.3280270139894,34.0467920887602
"EF2010_T094_L080_2010.07.22_161959_003_AP.jpg",2011-04-18,"13:13:45","EF2010","94",80,2010-07-22,"161959",3,"AP","Clr",0.024781,0.025918,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-04-18 13:13:45,2010-07-22 16:19:59,"July","4","Prairie",94,0,-16.3280270139894,34.0467920887602
"EF2010_T094_L080_2010.08.17_113820_004_AP.jpg",2011-05-02,"11:43:52","EF2010","94",80,2010-08-17,"113820",4,"AP","Clr",0.021429,0.022272,"-","-","-","-",19.8333,4.3617,13.7028,2.1992,0.758,2,19.8333,4.3617,13.7028,2.1992,0.758,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3.2072,14.4656,2.1605,0,0,0,0,0,0,0,1.9822,9.947,1.7736,0,0,0,0,0,0,0,0.631,3.1662,0.5645,0,0,0,0,0,0,0,0.0975,0.5445,0.1159,0,0,0,0,0,0,0,1,1,0,0,0,0,0,NA,"",NA,2011-05-02 11:43:52,2010-08-17 11:38:20,"August","4","Prairie",94,0.00413015700045065,9.67197298601059,34.0467920887602
"EF2010_T094_L080_2010.10.14_110908_005_WAM.jpg",2011-06-15,"15:26:23","EF2010","94",80,2010-10-14,"110908",5,"WAM","Clr",0.021216,0.022312,"-","-","-","-",21.8541,0.7173,2.2535,0.3282,0.036,3,21.8541,0.7173,2.2535,0.3282,0.036,3,0,0,0,0,0,0,0,0,0,0,0,0,10,19.6436,0.6512,0.6512,0.9082,0,0,0,0,0,0,1.3594,0.1534,0.2557,0.4849,0,0,0,0,0,0,0.4327,0.0488,0.0814,0.1543,0,0,0,0,0,0,0.0075,0.0029,0.008,0.0206,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-06-15 15:26:23,2010-10-14 11:09:08,"October","4","Prairie",94,0.000197769343011845,67.6719729860106,34.0467920887602
"EF2010_T094_L085_2010.05.28_121235_001_AP.jpg",2010-06-08,"16:25:45","EF2010","94",85,2010-05-28,"121235",1,"AP","Clr",0.024064,0.025157,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,2010-06-08 16:25:45,2010-05-28 12:12:35,"May","4","Prairie",99,0,-71.3280270139894,39.0467920887602
"EF2010_T094_L085_2010.07.22_162002_003_AP.jpg",2011-04-18,"13:13:45","EF2010","94",85,2010-07-22,"162002",3,"AP","Clr",0.024781,0.025918,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-04-18 13:13:45,2010-07-22 16:20:02,"July","4","Prairie",99,0,-16.3280270139894,39.0467920887602
"EF2010_T094_L085_2010.08.17_113824_004_AP.jpg",2011-05-02,"11:43:52","EF2010","94",85,2010-08-17,"113824",4,"AP","Clr",0.021429,0.022272,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-05-02 11:43:52,2010-08-17 11:38:24,"August","4","Prairie",99,0,9.67197298601059,39.0467920887602
"EF2010_T094_L085_2010.10.14_110911_005_WAM.jpg",2011-06-15,"15:26:23","EF2010","94",85,2010-10-14,"110911",5,"WAM","Clr",0.021216,0.022312,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-06-15 15:26:23,2010-10-14 11:09:11,"October","4","Prairie",99,0,67.6719729860106,39.0467920887602
"EF2010_T094_L090_2010.05.28_121238_001_AP.jpg",2010-06-08,"16:25:45","EF2010","94",90,2010-05-28,"121238",1,"AP","Clr",0.024064,0.025157,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,2010-06-08 16:25:45,2010-05-28 12:12:38,"May","4","Prairie",105,0,-71.3280270139894,45.0467920887602
"EF2010_T094_L090_2010.07.22_162005_003_AP.jpg",2011-04-18,"13:13:45","EF2010","94",90,2010-07-22,"162005",3,"AP","Clr",0.024781,0.025918,"-","-","-","-",8.9941,1.824,5.7302,2.028,0.291,2,8.9941,1.824,5.7302,2.028,0.291,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,8.9941,0,0,0,0,0,0,0,0,0,5.7302,0,0,0,0,0,0,0,0,0,1.824,0,0,0,0,0,0,0,0,0,0.2905,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,NA,"",NA,2011-04-18 13:13:45,2010-07-22 16:20:05,"July","4","Prairie",105,0.00117823292264209,-16.3280270139894,45.0467920887602
"EF2010_T094_L090_2010.08.17_113827_004_AP.jpg",2011-05-02,"11:43:52","EF2010","94",90,2010-08-17,"113827",4,"AP","Clr",0.021429,0.022272,"-","-","-","-",14.4474,3.2489,10.2066,2.2488,0.575,2,14.4474,3.2489,10.2066,2.2488,0.575,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,14.4474,0,0,0,0,0,0,0,0,0,10.2066,0,0,0,0,0,0,0,0,0,3.2489,0,0,0,0,0,0,0,0,0,0.5748,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,NA,"",NA,2011-05-02 11:43:52,2010-08-17 11:38:27,"August","4","Prairie",105,0.00313303466393024,9.67197298601059,45.0467920887602
"EF2010_T094_L090_2010.10.14_110914_005_WAM.jpg",2011-06-15,"15:26:23","EF2010","94",90,2010-10-14,"110914",5,"WAM","Clr",0.021216,0.022312,"-","-","-","-",14.5574,2.3957,7.5262,1.6457,0.317,2,14.5574,2.3957,7.5262,1.6457,0.317,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0.3382,0.5988,0.5988,13.0216,0,0,0,0,0,0,0.0381,0.1411,0.2352,7.1118,0,0,0,0,0,0,0.0121,0.0449,0.0749,2.2638,0,0,0,0,0,0,3e-04,0.0026,0.0073,0.3091,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,NA,"",NA,2011-06-15 15:26:23,2010-10-14 11:09:14,"October","4","Prairie",105,0.00174146893707652,67.6719729860106,45.0467920887602
"EF2010_T094_L095_2010.07.22_162008_003_AP.jpg",2011-04-18,"13:13:45","EF2010","94",95,2010-07-22,"162008",3,"AP","Clr",0.024781,0.025918,"-","-","-","-",14.6393,3.4387,10.8031,2.349,0.688,2,14.6393,3.4387,10.8031,2.349,0.688,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10.8437,0.2869,0.2869,0.2869,1.7676,0,0,0,0,0,6.9287,0.2478,0.2929,0.338,2.252,0,0,0,0,0,2.2055,0.0789,0.0932,0.1076,0.7168,0,0,0,0,0,0.3524,0.017,0.0238,0.0317,0.2283,0,0,0,0,0,2,0,0,0,0,0,NA,"",NA,2011-04-18 13:13:45,2010-07-22 16:20:08,"July","4","Prairie",111,0.00278565034631532,-16.3280270139894,51.0467920887602
