"","Img","MeasDate","MeasTime","Experiment","Tube","Location","Date","Time","Session","DataGatherer","ImgType","PxSizeH","PxSizeV","Fungae","Undefined","Undefined.1","Undefined.2","TotLength.mm","TotProjArea.mm2","TotSurfArea.mm2","TotAvgDiam.10ths.mm","TotVolume.mm3","TotNumberOfTips","AliveLength.mm","AliveProjArea.mm2","AliveSurfArea.mm2","AliveAvgDiam.10ths.mm","AliveVolume.mm3","AliveNumberOfTips","DeadLength.mm","DeadProjArea.mm2","DeadSurfArea.mm2","DeadAvgDiam.10ths.mm","DeadVolume.mm3","DeadNumberOfTips","GoneLength.mm","GoneProjArea.mm2","GoneSurfArea.mm2","GoneAvgDiam.10ths.mm","GoneVolume.mm3","GoneNumberOfTips","NumberOfClasses","L0to0.5","L0.5to1","L1to1.5","L1.5to2","L2to2.5","L2.5to3","L3to3.5","L3.5to4","L4to4.5","Lgreaterthan4.5","SA0to0.5","SA0.5to1","SA1to1.5","SA1.5to2","SA2to2.5","SA2.5to3","SA3to3.5","SA3.5to4","SA4to4.5","SAgreaterthan4.5","PA0to0.5","PA0.5to1","PA1to1.5","PA1.5to2","PA2to2.5","PA2.5to3","PA3to3.5","PA3.5to4","PA4to4.5","PAgreaterthan4.5","V0to0.5","V0.5to1","V1to1.5","V1.5to2","V2to2.5","V2.5to3","V3to3.5","V3.5to4","V4to4.5","Vgreaterthan4.5","T0to0.5","T0.5to1","T1to1.5","T1.5to2","T2to2.5","T2.5to3","T3to3.5","T3.5to4","T4to4.5","Tgreaterthan4.5","X","ImageNotes","X.1","Species","Block","Depth","ImgArea.mm2","mmroot.per.cm2"
"1385","EF2010_T052_L090_2010.05.28_150000_001_AP.jpg","6/22/2010","15:33:09","EF2010",52,90,"2010.05.28",150000,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",11.5844,0.8254,2.5931,0.7125,0.092,2,11.5844,0.8254,2.5931,0.7125,0.092,2,0,0,0,0,0,0,0,0,0,0,0,0,10,7.9838,0.3821,0.3821,2.8364,0,0,0,0,0,0,0.625,0.09,0.1501,1.728,0,0,0,0,0,0,0.1989,0.0287,0.0478,0.55,0,0,0,0,0,0,0.0039,0.0017,0.0047,0.0839,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,NA,"",NA,"Switchgrass","0",105,232.79207457792,4.97628625072564
"1386","EF2010_T054_L001_2010.05.28_150535_001_AP.jpg","6/22/2010","15:58:26","EF2010",54,1,"2010.05.28",150535,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,"Switchgrass","0",1,232.79207457792,0
"1387","EF2010_T054_L005_2010.05.28_150553_001_AP.jpg","6/22/2010","15:58:26","EF2010",54,5,"2010.05.28",150553,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",4.2332,0.8335,2.6184,1.9689,0.129,2,4.2332,0.8335,2.6184,1.9689,0.129,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,4.2332,0,0,0,0,0,0,0,0,0,2.6184,0,0,0,0,0,0,0,0,0,0.8335,0,0,0,0,0,0,0,0,0,0.1289,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,NA,"",NA,"Switchgrass","0",6,232.79207457792,1.81844678676252
"1388","EF2010_T054_L010_2010.05.28_150556_001_AP.jpg","6/22/2010","15:58:26","EF2010",54,10,"2010.05.28",150556,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,"Switchgrass","0",12,232.79207457792,0
"1389","EF2010_T054_L015_2010.05.28_150559_001_AP.jpg","6/22/2010","15:58:26","EF2010",54,15,"2010.05.28",150559,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,"Switchgrass","0",18,232.79207457792,0
"1390","EF2010_T054_L020_2010.05.28_150601_001_AP.jpg","6/22/2010","15:58:26","EF2010",54,20,"2010.05.28",150601,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",30.9807,0.7625,2.3953,0.2461,0.015,9,30.9807,0.7625,2.3953,0.2461,0.015,9,0,0,0,0,0,0,0,0,0,0,0,0,10,30.9807,0,0,0,0,0,0,0,0,0,2.3953,0,0,0,0,0,0,0,0,0,0.7625,0,0,0,0,0,0,0,0,0,0.0147,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,NA,"",NA,"Switchgrass","0",23,232.79207457792,13.3083138917731
"1391","EF2010_T054_L025_2010.05.28_150604_001_AP.jpg","6/22/2010","15:58:26","EF2010",54,25,"2010.05.28",150604,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",46.6233,12.2354,38.4385,2.6243,6.32,5,46.6233,12.2354,38.4385,2.6243,6.32,5,0,0,0,0,0,0,0,0,0,0,0,0,10,24.2342,0.3014,0.3014,0.3014,6.206,0.1505,0.1505,0.1505,4.1701,10.6574,1.8798,0.071,0.1184,0.1657,4.3179,0.13,0.1536,0.1772,5.5113,25.9135,0.5984,0.0226,0.0377,0.0527,1.3744,0.0414,0.0489,0.0564,1.7543,8.2485,0.0116,0.0013,0.0037,0.0072,0.2391,0.0089,0.0125,0.0166,0.5797,5.5029,2,0,0,0,2,0,0,0,0,1,NA,"",NA,"Switchgrass","0",29,232.79207457792,20.0278725487256
"1392","EF2010_T054_L030_2010.05.28_150607_001_AP.jpg","6/22/2010","15:58:26","EF2010",54,30,"2010.05.28",150607,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",8.7551,0.4165,1.3086,0.4758,0.039,3,8.7551,0.4165,1.3086,0.4758,0.039,3,0,0,0,0,0,0,0,0,0,0,0,0,10,7.5879,0,0,1.1672,0,0,0,0,0,0,0.5867,0,0,0.722,0,0,0,0,0,0,0.1867,0,0,0.2298,0,0,0,0,0,0,0.0036,0,0,0.0355,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,NA,"",NA,"Switchgrass","0",35,232.79207457792,3.7609098230144
"1393","EF2010_T054_L035_2010.05.28_150609_001_AP.jpg","6/22/2010","15:58:26","EF2010",54,35,"2010.05.28",150609,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",16.6229,0.9587,3.0118,0.5767,0.104,4,16.6229,0.9587,3.0118,0.5767,0.104,4,0,0,0,0,0,0,0,0,0,0,0,0,10,13.4327,0,0,3.1901,0,0,0,0,0,0,1.0386,0,0,1.9732,0,0,0,0,0,0,0.3306,0,0,0.6281,0,0,0,0,0,0,0.0064,0,0,0.0971,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,NA,"",NA,"Switchgrass","0",41,232.79207457792,7.1406640583187
"1394","EF2010_T054_L040_2010.05.28_150612_001_AP.jpg","6/22/2010","15:58:26","EF2010",54,40,"2010.05.28",150612,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,"Switchgrass","0",47,232.79207457792,0
"1395","EF2010_T054_L045_2010.05.28_150615_001_AP.jpg","6/22/2010","15:58:26","EF2010",54,45,"2010.05.28",150615,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",11.9773,0.2948,0.926,0.2461,0.006,4,11.9773,0.2948,0.926,0.2461,0.006,4,0,0,0,0,0,0,0,0,0,0,0,0,10,11.9773,0,0,0,0,0,0,0,0,0,0.926,0,0,0,0,0,0,0,0,0,0.2948,0,0,0,0,0,0,0,0,0,0.0057,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,NA,"",NA,"Switchgrass","0",53,232.79207457792,5.14506347422535
"1396","EF2010_T054_L050_2010.05.28_150618_001_AP.jpg","6/22/2010","15:58:26","EF2010",54,50,"2010.05.28",150618,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",13.6247,2.4654,7.7453,1.8095,0.37,2,13.6247,2.4654,7.7453,1.8095,0.37,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0.5422,1.0677,1.0677,6.8179,4.1292,0,0,0,0,0,0.0635,0.2516,0.4193,4.1435,2.8674,0,0,0,0,0,0.0202,0.0801,0.1335,1.3189,0.9127,0,0,0,0,0,6e-04,0.0047,0.0131,0.2007,0.1585,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,NA,"",NA,"Switchgrass","0",58,232.79207457792,5.85273361419336
"1397","EF2010_T054_L055_2010.05.28_150620_001_AP.jpg","6/22/2010","15:58:26","EF2010",54,55,"2010.05.28",150620,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",1.8141,0.0446,0.1403,0.2461,0.001,1,1.8141,0.0446,0.1403,0.2461,0.001,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1.8141,0,0,0,0,0,0,0,0,0,0.1403,0,0,0,0,0,0,0,0,0,0.0446,0,0,0,0,0,0,0,0,0,9e-04,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,"",NA,"Switchgrass","0",64,232.79207457792,0.77927910702681
"1398","EF2010_T054_L060_2010.05.28_150623_001_AP.jpg","6/22/2010","15:58:26","EF2010",54,60,"2010.05.28",150623,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",1.9052,0.3751,1.1784,1.9689,0.058,1,1.9052,0.3751,1.1784,1.9689,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1.9052,0,0,0,0,0,0,0,0,0,1.1784,0,0,0,0,0,0,0,0,0,0.3751,0,0,0,0,0,0,0,0,0,0.058,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,"",NA,"Switchgrass","0",70,232.79207457792,0.818412741694216
"1399","EF2010_T054_L065_2010.05.28_150626_001_AP.jpg","6/22/2010","15:58:26","EF2010",54,65,"2010.05.28",150626,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",21.044,9.2803,29.1548,4.4099,3.783,4,21.044,9.2803,29.1548,4.4099,3.783,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,7.4308,0.1465,0.1465,0.1465,0.1465,0.1465,12.8809,0,0,0,4.5962,0.1035,0.1265,0.1495,0.1725,0.1956,23.8109,0,0,0,1.463,0.033,0.0403,0.0476,0.0549,0.0622,7.5792,0,0,0,0.2262,0.0058,0.0087,0.0122,0.0162,0.0208,3.5042,0,0,0,3,0,0,0,0,0,1,NA,"",NA,"Switchgrass","0",76,232.79207457792,9.03982665138206
"1400","EF2010_T054_L070_2010.05.28_150629_001_AP.jpg","6/22/2010","15:58:26","EF2010",54,70,"2010.05.28",150629,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",22.3526,6.6516,20.8966,2.9758,1.814,5,22.3526,6.6516,20.8966,2.9758,1.814,5,0,0,0,0,0,0,0,0,0,0,0,0,10,2.3693,0.2776,0.2776,0.2776,5.788,0.2776,0.2776,12.8073,0,0,0.1888,0.0654,0.109,0.1526,4.0306,0.2398,0.2834,15.8269,0,0,0.0601,0.0208,0.0347,0.0486,1.283,0.0763,0.0902,5.0378,0,0,0.0012,0.0012,0.0034,0.0067,0.2234,0.0165,0.023,1.5565,0,0,3,0,0,0,1,0,0,1,0,0,NA,"",NA,"Switchgrass","0",82,232.79207457792,9.60195919063308
"1401","EF2010_T054_L075_2010.05.28_150631_001_AP.jpg","6/22/2010","15:58:27","EF2010",54,75,"2010.05.28",150631,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,"Switchgrass","0",88,232.79207457792,0
"1402","EF2010_T054_L080_2010.05.28_150634_001_AP.jpg","6/22/2010","15:58:27","EF2010",54,80,"2010.05.28",150634,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,"Switchgrass","0",94,232.79207457792,0
"1403","EF2010_T054_L085_2010.05.28_150637_001_AP.jpg","6/22/2010","15:58:27","EF2010",54,85,"2010.05.28",150637,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,"Switchgrass","0",99,232.79207457792,0
"1404","EF2010_T054_L090_2010.05.28_150640_001_AP.jpg","6/22/2010","15:58:27","EF2010",54,90,"2010.05.28",150640,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",4.9557,0.122,0.3832,0.2461,0.002,2,4.9557,0.122,0.3832,0.2461,0.002,2,0,0,0,0,0,0,0,0,0,0,0,0,10,4.9557,0,0,0,0,0,0,0,0,0,0.3832,0,0,0,0,0,0,0,0,0,0.122,0,0,0,0,0,0,0,0,0,0.0024,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,NA,"",NA,"Switchgrass","0",105,232.79207457792,2.12880958640249
"1405","EF2010_T053_L001_2010.05.28_151027_001_AP.jpg","6/22/2010","16:14:38","EF2010",53,1,"2010.05.28",151027,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,"Switchgrass","0",1,232.79207457792,0
"1406","EF2010_T053_L005_2010.05.28_151036_001_AP.jpg","6/22/2010","16:14:38","EF2010",53,5,"2010.05.28",151036,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",9.7381,1.0257,3.2222,1.0533,0.141,2,9.7381,1.0257,3.2222,1.0533,0.141,2,0,0,0,0,0,0,0,0,0,0,0,0,10,5.1756,0,0,4.5625,0,0,0,0,0,0,0.4002,0,0,2.8221,0,0,0,0,0,0,0.1274,0,0,0.8983,0,0,0,0,0,0,0.0025,0,0,0.1389,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,NA,"",NA,"Switchgrass","0",6,232.79207457792,4.18317505768027
"1407","EF2010_T053_L010_2010.05.28_151039_001_AP.jpg","6/22/2010","16:14:38","EF2010",53,10,"2010.05.28",151039,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",29.6881,3.0883,9.7022,1.0403,0.47,5,29.6881,3.0883,9.7022,1.0403,0.47,5,0,0,0,0,0,0,0,0,0,0,0,0,10,17.7132,0,0,0,11.9748,0,0,0,0,0,1.3695,0,0,0,8.3327,0,0,0,0,0,0.4359,0,0,0,2.6524,0,0,0,0,0,0.0084,0,0,0,0.4614,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,NA,"",NA,"Switchgrass","0",12,232.79207457792,12.7530544387424
"1408","EF2010_T053_L015_2010.05.28_151042_001_AP.jpg","6/22/2010","16:14:38","EF2010",53,15,"2010.05.28",151042,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",3.9397,0.4067,1.2778,1.0324,0.054,1,3.9397,0.4067,1.2778,1.0324,0.054,1,0,0,0,0,0,0,0,0,0,0,0,0,10,2.0098,0.2441,0.2441,0.2441,1.1977,0,0,0,0,0,0.1603,0.0575,0.0958,0.1342,0.8299,0,0,0,0,0,0.051,0.0183,0.0305,0.0427,0.2642,0,0,0,0,0,0.001,0.0011,0.003,0.0059,0.0458,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,"",NA,"Switchgrass","0",18,232.79207457792,1.69236861140705
"1409","EF2010_T053_L020_2010.05.28_151045_001_AP.jpg","6/22/2010","16:14:38","EF2010",53,20,"2010.05.28",151045,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",9.9212,1.6476,5.1761,1.6607,0.401,3,9.9212,1.6476,5.1761,1.6607,0.401,3,0,0,0,0,0,0,0,0,0,0,0,0,10,5.2299,0.0867,0.0867,0.1231,0.6711,0.6711,0.6711,2.3815,0,0,0.4061,0.0204,0.034,0.0703,0.4744,0.5798,0.6852,2.9057,0,0,0.1293,0.0065,0.0108,0.0224,0.151,0.1846,0.2181,0.9249,0,0,0.0025,4e-04,0.0011,0.0032,0.0267,0.0399,0.0557,0.2823,0,0,2,0,0,1,0,0,0,0,0,0,NA,"",NA,"Switchgrass","0",23,232.79207457792,4.26182893811498
"1410","EF2010_T053_L025_2010.05.28_151048_001_AP.jpg","6/22/2010","16:14:38","EF2010",53,25,"2010.05.28",151048,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",2.0771,0.8179,2.5695,3.9377,0.253,1,2.0771,0.8179,2.5695,3.9377,0.253,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2.0771,0,0,0,0,0,0,0,0,0,2.5695,0,0,0,0,0,0,0,0,0,0.8179,0,0,0,0,0,0,0,0,0,0.253,0,0,0,0,0,0,0,0,0,1,0,0,NA,"",NA,"Switchgrass","0",29,232.79207457792,0.892255461774647
"1411","EF2010_T053_L030_2010.05.28_151051_001_AP.jpg","6/22/2010","16:14:38","EF2010",53,30,"2010.05.28",151051,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,"Switchgrass","0",35,232.79207457792,0
"1412","EF2010_T053_L035_2010.05.28_151054_001_AP.jpg","6/22/2010","16:14:38","EF2010",53,35,"2010.05.28",151054,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,"Switchgrass","0",41,232.79207457792,0
"1413","EF2010_T053_L040_2010.05.28_151057_001_AP.jpg","6/22/2010","16:14:38","EF2010",53,40,"2010.05.28",151057,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",1.1979,0.0295,0.0926,0.2461,0.001,1,1.1979,0.0295,0.0926,0.2461,0.001,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1.1979,0,0,0,0,0,0,0,0,0,0.0926,0,0,0,0,0,0,0,0,0,0.0295,0,0,0,0,0,0,0,0,0,6e-04,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,"",NA,"Switchgrass","0",47,232.79207457792,0.514579373963627
"1414","EF2010_T053_L045_2010.05.28_151100_001_AP.jpg","6/22/2010","16:14:38","EF2010",53,45,"2010.05.28",151100,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",3.8814,0.7642,2.4008,1.9689,0.118,1,3.8814,0.7642,2.4008,1.9689,0.118,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3.8814,0,0,0,0,0,0,0,0,0,2.4008,0,0,0,0,0,0,0,0,0,0.7642,0,0,0,0,0,0,0,0,0,0.1182,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,"",NA,"Switchgrass","0",53,232.79207457792,1.66732480349146
"1415","EF2010_T053_L050_2010.05.28_151103_001_AP.jpg","6/22/2010","16:14:38","EF2010",53,50,"2010.05.28",151103,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",19.2383,9.4154,29.5792,4.8941,5.501,5,19.2383,9.4154,29.5792,4.8941,5.501,5,0,0,0,0,0,0,0,0,0,0,0,0,10,1.1717,0.2411,0.2411,7.5454,0.4501,0.4501,0.4501,0.4235,0.237,8.0282,0.0955,0.0568,0.0947,4.6505,0.3181,0.3888,0.4595,0.4971,0.3165,22.7015,0.0304,0.0181,0.0301,1.4803,0.1013,0.1238,0.1463,0.1582,0.1007,7.2261,6e-04,0.0011,0.003,0.2282,0.0179,0.0267,0.0373,0.0464,0.0336,5.2056,3,0,0,2,0,0,0,0,0,0,NA,"",NA,"Switchgrass","0",58,232.79207457792,8.26415591462096
"1416","EF2010_T053_L055_2010.05.28_151106_001_AP.jpg","6/22/2010","16:14:38","EF2010",53,55,"2010.05.28",151106,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,"Switchgrass","0",64,232.79207457792,0
"1417","EF2010_T053_L060_2010.05.28_151109_001_AP.jpg","6/22/2010","16:14:38","EF2010",53,60,"2010.05.28",151109,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",2.9632,0.0729,0.2291,0.2461,0.001,2,2.9632,0.0729,0.2291,0.2461,0.001,2,0,0,0,0,0,0,0,0,0,0,0,0,10,2.9632,0,0,0,0,0,0,0,0,0,0.2291,0,0,0,0,0,0,0,0,0,0.0729,0,0,0,0,0,0,0,0,0,0.0014,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,NA,"",NA,"Switchgrass","0",70,232.79207457792,1.27289556801821
"1418","EF2010_T053_L065_2010.05.28_151112_001_AP.jpg","6/22/2010","16:14:38","EF2010",53,65,"2010.05.28",151112,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",19.2382,3.0957,9.7255,1.6092,0.535,3,19.2382,3.0957,9.7255,1.6092,0.535,3,0,0,0,0,0,0,0,0,0,0,0,0,10,4.6498,0.8102,0.8102,11.71,0,0,0,0,1.258,0,0.3759,0.1909,0.3182,7.1871,0,0,0,0,1.6535,0,0.1197,0.0608,0.1013,2.2877,0,0,0,0,0.5263,0,0.0025,0.0036,0.0099,0.3513,0,0,0,0,0.1729,0,2,0,0,0,0,0,0,0,1,0,NA,"",NA,"Switchgrass","0",76,232.79207457792,8.26411295783208
"1419","EF2010_T053_L070_2010.05.28_151115_001_AP.jpg","6/22/2010","16:14:38","EF2010",53,70,"2010.05.28",151115,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,"Switchgrass","0",82,232.79207457792,0
"1420","EF2010_T053_L075_2010.05.28_151118_001_AP.jpg","6/22/2010","16:14:38","EF2010",53,75,"2010.05.28",151118,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",9.0884,1.5409,4.8408,1.6954,0.217,2,9.0884,1.5409,4.8408,1.6954,0.217,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0.4252,0.8373,0.8373,6.9887,0,0,0,0,0,0,0.0498,0.1973,0.3288,4.2649,0,0,0,0,0,0,0.0159,0.0628,0.1047,1.3576,0,0,0,0,0,0,5e-04,0.0037,0.0103,0.2074,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,NA,"",NA,"Switchgrass","0",88,232.79207457792,3.90408480034312
"1421","EF2010_T053_L080_2010.05.28_151121_001_AP.jpg","6/22/2010","16:14:38","EF2010",53,80,"2010.05.28",151121,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",12.6368,2.488,7.8163,1.9689,0.385,1,12.6368,2.488,7.8163,1.9689,0.385,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,12.6368,0,0,0,0,0,0,0,0,0,7.8163,0,0,0,0,0,0,0,0,0,2.488,0,0,0,0,0,0,0,0,0,0.3847,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,"",NA,"Switchgrass","0",94,232.79207457792,5.42836349687249
"1422","EF2010_T053_L085_2010.05.28_151124_001_AP.jpg","6/22/2010","16:14:38","EF2010",53,85,"2010.05.28",151124,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",6.5157,2.5657,8.0604,3.9377,0.793,1,6.5157,2.5657,8.0604,3.9377,0.793,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,6.5157,0,0,0,0,0,0,0,0,0,8.0604,0,0,0,0,0,0,0,0,0,2.5657,0,0,0,0,0,0,0,0,0,0.7935,0,0,0,0,0,0,0,0,0,1,0,0,NA,"",NA,"Switchgrass","0",99,232.79207457792,2.79893549289156
"1423","EF2010_T053_L090_2010.05.28_151127_001_AP.jpg","6/22/2010","16:14:38","EF2010",53,90,"2010.05.28",151127,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",14.0523,4.1096,12.9105,2.9245,1.041,2,14.0523,4.1096,12.9105,2.9245,1.041,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,6.5984,0.3323,0.3323,0.3323,6.4571,0,0,0,0,0,4.0814,0.2349,0.2871,0.3393,7.9679,0,0,0,0,0,1.2992,0.0748,0.0914,0.108,2.5363,0,0,0,0,0,0.2009,0.0132,0.0197,0.0276,0.7825,0,0,0,0,0,2,0,0,0,0,0,0,NA,"",NA,"Switchgrass","0",105,232.79207457792,6.03641684343357
"1424","EF2010_T056_L001_2010.05.28_151522_001_AP.jpg","6/22/2010","16:27:27","EF2010",56,1,"2010.05.28",151522,1,"AP","Clr",0.024064,0.025157,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,"Switchgrass","0",1,232.79207457792,0
