Operator,Img,MeasDate,MeasTime,Experiment,Tube,Location,Date,Time,Session,DataGatherer,ImgType,PxSizeH,PxSizeV,Fungae,Undefined,Undefined,Undefined,TotLength.mm,TotProjArea.mm2,TotSurfArea.mm2,TotAvgDiam.10ths.mm,TotVolume.mm3,TotNumberOfTips,AliveLength.mm,AliveProjArea.mm2,AliveSurfArea.mm2,AliveAvgDiam.10ths.mm,AliveVolume.mm3,AliveNumberOfTips,DeadLength.mm,DeadProjArea.mm2,DeadSurfArea.mm2,DeadAvgDiam.10ths.mm,DeadVolume.mm3,DeadNumberOfTips,GoneLength.mm,GoneProjArea.mm2,GoneSurfArea.mm2,GoneAvgDiam.10ths.mm,GoneVolume.mm3,GoneNumberOfTips,NumberOfClasses,L0to0.5,L0.5to1,L1to1.5,L1.5to2,L2to2.5,L2.5to3,L3to3.5,L3.5to4,L4to4.5,Lgreaterthan4.5,SA0to0.5,SA0.5to1,SA1to1.5,SA1.5to2,SA2to2.5,SA2.5to3,SA3to3.5,SA3.5to4,SA4to4.5,SAgreaterthan4.5,PA0to0.5,PA0.5to1,PA1to1.5,PA1.5to2,PA2to2.5,PA2.5to3,PA3to3.5,PA3.5to4,PA4to4.5,PAgreaterthan4.5,V0to0.5,V0.5to1,V1to1.5,V1.5to2,V2to2.5,V2.5to3,V3to3.5,V3.5to4,V4to4.5,Vgreaterthan4.5,T0to0.5,T0.5to1,T1to1.5,T1.5to2,T2to2.5,T2.5to3,T3to3.5,T3.5to4,T4to4.5,Tgreaterthan4.5,,ImageNotes,
LF,CONSISTEST_T001_L062_2011.06.06_155541_001_CKB.jpg,6/15/2011,11:07:47,CONSISTEST,1,62,2011.06.06,155541,001,CKB,Clr,0.025532,0.025370,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,,,
LF,CONSISTEST_T001_L063_2011.06.06_155541_001_CKB.jpg,6/15/2011,11:07:47,CONSISTEST,1,63,2011.06.06,155541,001,CKB,Clr,0.025532,0.025370,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,,,
LF,CONSISTEST_T001_L064_2011.06.06_155541_001_CKB.jpg,6/15/2011,11:07:47,CONSISTEST,1,64,2011.06.06,155541,001,CKB,Clr,0.025532,0.025370,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,,,
LF,CONSISTEST_T001_L065_2011.06.06_155541_001_CKB.jpg,6/15/2011,11:07:47,CONSISTEST,1,65,2011.06.06,155541,001,CKB,Clr,0.025532,0.025370,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,,,
LF,CONSISTEST_T001_L066_2011.06.06_155541_001_CKB.jpg,6/15/2011,11:07:47,CONSISTEST,1,66,2011.06.06,155541,001,CKB,Clr,0.025532,0.025370,-,-,-,-,31.1592,2.4228,7.6114,0.7776,0.303,5,31.1592,2.4228,7.6114,0.7776,0.303,5,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,21.6626,0.2702,0.2702,0.2702,8.6861,0.0000,0.0000,0.0000,0.0000,0.0000,1.7372,0.0637,0.1061,0.1485,5.5560,0.0000,0.0000,0.0000,0.0000,0.0000,0.5530,0.0203,0.0338,0.0473,1.7685,0.0000,0.0000,0.0000,0.0000,0.0000,0.0111,0.0012,0.0033,0.0065,0.2828,0.0000,0.0000,0.0000,0.0000,0.0000,5,0,0,0,0,0,0,0,0,0,,,
LF,CONSISTEST_T001_L067_2011.06.06_155541_001_CKB.jpg,6/15/2011,11:07:47,CONSISTEST,1,67,2011.06.06,155541,001,CKB,Clr,0.025532,0.025370,-,-,-,-,86.4855,11.3425,35.6334,1.3115,3.484,12,86.4855,11.3425,35.6334,1.3115,3.484,12,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,61.0710,0.0527,0.0527,0.0527,10.4829,1.1769,1.1769,1.1769,1.1769,10.0659,4.8840,0.0124,0.0207,0.0290,6.7850,1.0167,1.2016,1.3865,1.5713,18.7262,1.5546,0.0040,0.0066,0.0092,2.1597,0.3236,0.3825,0.4413,0.5002,5.9607,0.0311,0.0002,0.0006,0.0013,0.3499,0.0699,0.0976,0.1300,0.1670,2.7849,8,0,0,0,2,0,0,0,0,2,,,
LF,CONSISTEST_T001_L068_2011.06.06_155541_001_CKB.jpg,6/15/2011,11:07:47,CONSISTEST,1,68,2011.06.06,155541,001,CKB,Clr,0.025532,0.025370,-,-,-,-,36.8216,0.9371,2.9441,0.2545,0.019,8,36.8216,0.9371,2.9441,0.2545,0.019,8,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,36.8216,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9441,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9371,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0187,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8,0,0,0,0,0,0,0,0,0,,,
LF,CONSISTEST_T001_L069_2011.06.06_155541_001_CKB.jpg,6/15/2011,11:07:47,CONSISTEST,1,69,2011.06.06,155541,001,CKB,Clr,0.025532,0.025370,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,,,
LF,CONSISTEST_T001_L070_2011.06.06_155541_001_CKB.jpg,6/15/2011,11:07:47,CONSISTEST,1,70,2011.06.06,155541,001,CKB,Clr,0.025532,0.025370,-,-,-,-,8.6626,1.1272,3.5412,1.3012,0.168,2,8.6626,1.1272,3.5412,1.3012,0.168,2,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,3.5732,0.0000,0.0000,0.0000,5.0894,0.0000,0.0000,0.0000,0.0000,0.0000,0.2857,0.0000,0.0000,0.0000,3.2555,0.0000,0.0000,0.0000,0.0000,0.0000,0.0909,0.0000,0.0000,0.0000,1.0362,0.0000,0.0000,0.0000,0.0000,0.0000,0.0018,0.0000,0.0000,0.0000,0.1657,0.0000,0.0000,0.0000,0.0000,0.0000,1,0,0,0,1,0,0,0,0,0,,,
LF,CONSISTEST_T001_L071_2011.06.06_155541_001_CKB.jpg,6/15/2011,11:07:47,CONSISTEST,1,71,2011.06.06,155541,001,CKB,Clr,0.025532,0.025370,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,,,
LF,CONSISTEST_T001_L072_2011.06.06_155541_001_CKB.jpg,6/15/2011,11:07:47,CONSISTEST,1,72,2011.06.06,155541,001,CKB,Clr,0.025532,0.025370,-,-,-,-,72.5103,15.6742,49.2420,2.1617,3.828,7,72.5103,15.6742,49.2420,2.1617,3.828,7,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,20.0517,1.4410,1.4410,1.4410,21.9404,2.3013,2.3013,2.3013,19.2913,0.0000,1.6305,0.3395,0.5659,0.7922,14.1892,1.9882,2.3497,2.7111,24.6756,0.0000,0.5190,0.1081,0.1801,0.2522,4.5166,0.6329,0.7479,0.8630,7.8545,0.0000,0.0106,0.0064,0.0177,0.0347,0.7310,0.1367,0.1909,0.2542,2.5117,0.0000,4,0,0,0,2,0,0,0,1,0,,,
LF,CONSISTEST_T001_L073_2011.06.06_155541_001_CKB.jpg,6/15/2011,11:07:47,CONSISTEST,1,73,2011.06.06,155541,001,CKB,Clr,0.025532,0.025370,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,,,
LF,CONSISTEST_T001_L074_2011.06.06_155541_001_CKB.jpg,6/15/2011,11:07:47,CONSISTEST,1,74,2011.06.06,155541,001,CKB,Clr,0.025532,0.025370,-,-,-,-,65.5157,4.1284,12.9696,0.6301,0.465,6,65.5157,4.1284,12.9696,0.6301,0.465,6,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,51.0643,0.4944,0.4944,0.4944,12.9681,0.0000,0.0000,0.0000,0.0000,0.0000,4.0923,0.1165,0.1942,0.2718,8.2949,0.0000,0.0000,0.0000,0.0000,0.0000,1.3026,0.0371,0.0618,0.0865,2.6403,0.0000,0.0000,0.0000,0.0000,0.0000,0.0261,0.0022,0.0061,0.0119,0.4222,0.0000,0.0000,0.0000,0.0000,0.0000,5,0,0,0,1,0,0,0,0,0,,,
LF,CONSISTEST_T001_L075_2011.06.06_155541_001_CKB.jpg,6/15/2011,11:07:47,CONSISTEST,1,75,2011.06.06,155541,001,CKB,Clr,0.025532,0.025370,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,,,
LF,CONSISTEST_T001_L076_2011.06.06_155541_001_CKB.jpg,6/15/2011,11:07:47,CONSISTEST,1,76,2011.06.06,155541,001,CKB,Clr,0.025532,0.025370,-,-,-,-,6.6565,0.1694,0.5322,0.2545,0.003,1,6.6565,0.1694,0.5322,0.2545,0.003,1,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,6.6565,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5322,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1694,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0034,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,0,0,0,0,0,0,0,0,0,,,
LF,CONSISTEST_T001_L077_2011.06.06_155541_001_CKB.jpg,6/15/2011,11:07:47,CONSISTEST,1,77,2011.06.06,155541,001,CKB,Clr,0.025532,0.025370,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,,,
LF,CONSISTEST_T001_L078_2011.06.06_155541_001_CKB.jpg,6/15/2011,11:07:47,CONSISTEST,1,78,2011.06.06,155541,001,CKB,Clr,0.025532,0.025370,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,,,
LF,CONSISTEST_T001_L079_2011.06.06_155541_001_CKB.jpg,6/15/2011,11:07:47,CONSISTEST,1,79,2011.06.06,155541,001,CKB,Clr,0.025532,0.025370,-,-,-,-,18.8020,0.4785,1.5033,0.2545,0.010,3,18.8020,0.4785,1.5033,0.2545,0.010,3,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,18.8020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5033,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4785,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3,0,0,0,0,0,0,0,0,0,,,
LF,CONSISTEST_T001_L080_2011.06.06_155541_001_CKB.jpg,6/15/2011,11:07:47,CONSISTEST,1,80,2011.06.06,155541,001,CKB,Clr,0.025532,0.025370,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,,,
LF,CONSISTEST_T001_L081_2011.06.06_155541_001_CKB.jpg,6/15/2011,11:07:47,CONSISTEST,1,81,2011.06.06,155541,001,CKB,Clr,0.025532,0.025370,-,-,-,-,64.4508,4.2931,13.4870,0.6661,0.485,7,64.4508,4.2931,13.4870,0.6661,0.485,7,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,48.0800,1.1475,1.1475,1.1475,12.9282,0.0000,0.0000,0.0000,0.0000,0.0000,3.8660,0.2704,0.4506,0.6309,8.2691,0.0000,0.0000,0.0000,0.0000,0.0000,1.2306,0.0861,0.1434,0.2008,2.6321,0.0000,0.0000,0.0000,0.0000,0.0000,0.0248,0.0051,0.0141,0.0276,0.4209,0.0000,0.0000,0.0000,0.0000,0.0000,6,0,0,0,1,0,0,0,0,0,,,
LF,CONSISTEST_T001_L082_2011.06.06_155541_001_CKB.jpg,6/15/2011,11:07:47,CONSISTEST,1,82,2011.06.06,155541,001,CKB,Clr,0.025532,0.025370,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,,,
LF,CONSISTEST_T001_L083_2011.06.06_155541_001_CKB.jpg,6/15/2011,11:07:47,CONSISTEST,1,83,2011.06.06,155541,001,CKB,Clr,0.025532,0.025370,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,,,
LF,CONSISTEST_T001_L084_2011.06.06_155541_001_CKB.jpg,6/15/2011,11:07:47,CONSISTEST,1,84,2011.06.06,155541,001,CKB,Clr,0.025532,0.025370,-,-,-,-,25.1653,6.6734,20.9650,2.6518,1.950,4,25.1653,6.6734,20.9650,2.6518,1.950,4,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,7.4164,0.5743,0.5743,0.5743,0.6048,0.6072,0.6072,0.6072,13.5997,0.0000,0.6039,0.1353,0.2255,0.3157,0.4277,0.5245,0.6199,0.7153,17.3971,0.0000,0.1922,0.0431,0.0718,0.1005,0.1361,0.1670,0.1973,0.2277,5.5377,0.0000,0.0039,0.0025,0.0070,0.0138,0.0241,0.0361,0.0504,0.0671,1.7710,0.0000,3,0,0,0,0,0,0,0,1,0,,,
LF,CONSISTEST_T001_L085_2011.06.06_155541_001_CKB.jpg,6/15/2011,11:07:47,CONSISTEST,1,85,2011.06.06,155541,001,CKB,Clr,0.025532,0.025370,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,,,
LF,CONSISTEST_T001_L086_2011.06.06_155541_001_CKB.jpg,6/15/2011,11:07:47,CONSISTEST,1,86,2011.06.06,155541,001,CKB,Clr,0.025532,0.025370,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,,,
LF,CONSISTEST_T001_L087_2011.06.06_155541_001_CKB.jpg,6/15/2011,11:07:47,CONSISTEST,1,87,2011.06.06,155541,001,CKB,Clr,0.025532,0.025370,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,,,
LF,CONSISTEST_T001_L088_2011.06.06_155541_001_CKB.jpg,6/15/2011,11:07:47,CONSISTEST,1,88,2011.06.06,155541,001,CKB,Clr,0.025532,0.025370,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,,,
LF,CONSISTEST_T001_L089_2011.06.06_155541_001_CKB.jpg,6/15/2011,11:07:47,CONSISTEST,1,89,2011.06.06,155541,001,CKB,Clr,0.025532,0.025370,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,,,
LF,CONSISTEST_T001_L090_2011.06.06_155541_001_CKB.jpg,6/15/2011,11:07:47,CONSISTEST,1,90,2011.06.06,155541,001,CKB,Clr,0.025532,0.025370,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,,,
LF,CONSISTEST_T001_L091_2011.06.06_155541_001_CKB.jpg,6/15/2011,11:07:47,CONSISTEST,1,91,2011.06.06,155541,001,CKB,Clr,0.025532,0.025370,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0.0000,0.0000,0.0000,0.0000,0.000,0,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,,,
